idx,city,country,iso3,capital,lat,lng,admin_name,population
356,Riverside,United States,USA,,33.9381,-117.3949,California,2332836.0
357,Yingkou,China,CHN,minor,40.625,122.219,Liaoning,2328582.0
358,Colombo,Sri Lanka,LKA,primary,6.9344,79.8428,Western,2323826.0
359,Yanjiang,China,CHN,minor,30.129,104.627,Sichuan,2308631.0
360,Baku,Azerbaijan,AZE,primary,40.3953,49.8822,Bakı,2300500.0
361,Antananarivo,Madagascar,MDG,primary,-18.91,47.525,Antananarivo,2300000.0
362,Mudanjiang,China,CHN,minor,44.5514,129.6329,Heilongjiang,2290208.0
363,Fukuoka,Japan,JPN,admin,33.59,130.4017,Fukuoka,2286000.0
364,Yan’an,China,CHN,,36.65,109.494,Shaanxi,2282581.0
365,Jincheng,China,CHN,minor,35.491,112.852,Shanxi,2279146.0
366,Nantong,China,CHN,minor,31.981,120.894,Jiangsu,2261382.0
367,Lincang,China,CHN,,23.884,100.089,Yunnan,2257991.0
368,Yuxi,China,CHN,minor,24.347,102.527,Yunnan,2249502.0
369,Las Vegas,United States,USA,,36.2333,-115.2654,Nevada,2248047.0
370,Caracas,Venezuela,VEN,primary,10.4806,-66.9036,Distrito Capital,2245744.0
371,Tangerang,Indonesia,IDN,,-6.1703,106.6403,Jawa Barat,2237006.0
372,Laibin,China,CHN,minor,23.7501,109.2212,Guangxi,2233900.0
373,Konya,Turkey,TUR,admin,37.8667,32.4833,Konya,2232374.0
374,Supaul,India,IND,,26.126,86.605,Bihār,2229076.0
375,Vienna,Austria,AUT,primary,48.2083,16.3725,Wien,2223236.0
376,Eşfahān,Iran,IRN,admin,32.6447,51.6675,Eşfahān,2219343.0
377,Baltimore,United States,USA,,39.3051,-76.6144,Maryland,2196524.0
378,Shengli,China,CHN,minor,37.434,118.6746,Shandong,2193518.0
379,Dandong,China,CHN,,40.1167,124.3833,Liaoning,2188436.0
380,Qinbaling,China,CHN,,35.7278,107.64,Gansu,2179716.0
381,Gaoping,China,CHN,minor,30.7824,106.1281,Sichuan,2174000.0
382,Awka,Nigeria,NGA,admin,6.2069,7.0678,Anambra,2171900.0
383,Taizhou,China,CHN,minor,28.6557,121.4208,Zhejiang,2162461.0
384,Ma’anshan,China,CHN,minor,31.669,118.507,Anhui,2159930.0
385,Harare,Zimbabwe,ZWE,primary,-17.8292,31.0522,Harare,2150000.0
386,Perth,Australia,AUS,admin,-31.9559,115.8606,Western Australia,2141834.0
387,St. Louis,United States,USA,,38.6359,-90.2451,Missouri,2130881.0
388,Phnom Penh,Cambodia,KHM,primary,11.5694,104.9211,Phnom Penh,2129371.0
389,Depok,Indonesia,IDN,,-6.394,106.8225,Jawa Barat,2123349.0
390,Stockholm,Sweden,SWE,primary,59.3294,18.0686,Stockholm,2121000.0
391,Puning,China,CHN,,23.298,116.166,Guangdong,2118200.0
392,Huaibei,China,CHN,,33.956,116.798,Anhui,2114276.0
393,Kowloon,Hong Kong,HKG,,22.3167,114.1833,,2108419.0
394,Córdoba,Argentina,ARG,admin,-31.4167,-64.1833,Córdoba,2106734.0
395,Haiphong,Vietnam,VNM,admin,20.8651,106.6838,Hải Phòng,2103500.0
396,Zamboanga City,Philippines,PHL,admin,6.9042,122.0761,Zamboanga,2100000.0
397,Chongzuo,China,CHN,minor,22.377,107.365,Guangxi,2099400.0
398,Rawalpindi,Pakistan,PAK,minor,33.6,73.0333,Punjab,2098231.0
399,Portland,United States,USA,,45.5371,-122.65,Oregon,2095808.0
400,Kano,Nigeria,NGA,admin,12.0,8.5167,Kano,2095000.0
401,Yushan,China,CHN,minor,31.322,120.985,Jiangsu,2092496.0
402,Havana,Cuba,CUB,primary,23.1367,-82.3589,La Habana,2089532.0
403,Hezhou,China,CHN,minor,24.4042,111.5672,Guangxi,2072600.0
404,Pingliang,China,CHN,minor,35.5424,106.6649,Gansu,2068033.0
405,Vadodara,India,IND,,22.3,73.2,Gujarāt,2065771.0
406,Manaus,Brazil,BRA,admin,-3.1189,-60.0217,Amazonas,2063547.0
407,Qingyang,China,CHN,minor,24.7816,118.5517,Fujian,2061600.0
408,San Antonio,United States,USA,,29.4632,-98.5238,Texas,2058444.0
409,Rājkot,India,IND,,22.3,70.7833,Gujarāt,2043000.0
410,Shangzhou,China,CHN,,33.868,109.9244,Shaanxi,2041231.0
411,Vishākhapatnam,India,IND,,17.7042,83.2978,Andhra Pradesh,2035922.0
412,Sanmenxia,China,CHN,,34.7732,111.2004,Henan,2034872.0
413,Baicheng,China,CHN,minor,45.62,122.838,Jilin,2032356.0
414,Gujranwala,Pakistan,PAK,minor,32.1567,74.19,Punjab,2027001.0
415,Aleppo,Syria,SYR,admin,36.2,37.16,Ḩalab,2003671.0
416,Tijuana,Mexico,MEX,minor,32.525,-117.0333,Baja California,2002000.0
417,Bamenda,Cameroon,CMR,admin,5.9614,10.1517,North-West,2000000.0
418,Minsk,Belarus,BLR,primary,53.9,27.5667,Minsk,1995471.0
419,Indore,India,IND,,22.7167,75.8472,Madhya Pradesh,1994397.0
420,Karaj,Iran,IRN,admin,35.8272,50.9489,Alborz,1973470.0
421,Kananga,Congo (Kinshasa),COD,admin,-5.897,22.4488,Kasaï Central,1971704.0
422,Peshawar,Pakistan,PAK,admin,34.0144,71.5675,Khyber Pakhtunkhwa,1970042.0
423,Sapporo,Japan,JPN,admin,43.0619,141.3544,Hokkaidō,1959313.0
424,Sacramento,United States,USA,admin,38.5677,-121.4685,California,1957738.0
425,Tilburg,Netherlands,NLD,minor,51.55,5.0833,Noord-Brabant,1944588.0
426,Pingxiang,China,CHN,minor,27.659,113.887,Jiangxi,1933200.0
427,Ecatepec,Mexico,MEX,minor,19.6097,-99.06,México,1929926.0
428,Almaty,Kazakhstan,KAZ,admin,43.24,76.915,Almaty,1916822.0
429,Austin,United States,USA,admin,30.3005,-97.7522,Texas,1905945.0
430,Yinchuan,China,CHN,admin,38.485,106.225,Ningxia,1901793.0
431,Santos,Brazil,BRA,,-23.9369,-46.325,São Paulo,1897551.0
432,Blantyre,Malawi,MWI,admin,-15.7861,35.0058,Blantyre,1895973.0
433,Thāne,India,IND,,19.1972,72.9722,Mahārāshtra,1886941.0
434,Orlando,United States,USA,,28.4773,-81.337,Florida,1882705.0
435,Tainan,Taiwan,TWN,admin,22.9833,120.1833,Tainan,1874686.0
436,Xiping,China,CHN,minor,40.082,113.2981,Shanxi,1873000.0
437,Multan,Pakistan,PAK,minor,30.1978,71.4697,Punjab,1871843.0
438,Santa Cruz,Bolivia,BOL,admin,-17.8,-63.1833,Santa Cruz,1867673.0
439,Port Harcourt,Nigeria,NGA,admin,4.8242,7.0336,Rivers,1865000.0
440,Jixi,China,CHN,minor,45.295,130.969,Heilongjiang,1862165.0
441,Fushun,China,CHN,,41.881,123.957,Liaoning,1861372.0
442,Warsaw,Poland,POL,primary,52.23,21.0111,Mazowieckie,1860281.0
443,Beihai,China,CHN,minor,21.481,109.12,Guangxi,1853227.0
444,Fuxin,China,CHN,,42.022,121.67,Liaoning,1819339.0
445,Wuwei,China,CHN,minor,37.929,102.638,Gansu,1815059.0
446,Siping,China,CHN,minor,43.1668,124.3506,Jilin,1814733.0
447,San Juan,Puerto Rico,PRI,primary,18.3985,-66.061,Puerto Rico,1814587.0
448,Mersin,Turkey,TUR,admin,36.8,34.6333,Mersin,1814468.0
449,Bhopāl,India,IND,admin,23.2599,77.4126,Madhya Pradesh,1798218.0
450,Mosul,Iraq,IRQ,admin,36.34,43.13,Nīnawá,1792000.0
451,Lubumbashi,Congo (Kinshasa),COD,admin,-11.6647,27.4794,Haut-Katanga,1786397.0
452,Davao,Philippines,PHL,admin,7.07,125.6,Davao,1776949.0
453,Curitiba,Brazil,BRA,admin,-25.4297,-49.2711,Paraná,1773733.0
454,San Jose,United States,USA,,37.3012,-121.848,California,1771413.0
455,Shuyangzha,China,CHN,,34.1299,118.7734,Jiangsu,1770000.0
456,Adana,Turkey,TUR,admin,37.0,35.3213,Adana,1765981.0
457,Quito,Ecuador,ECU,primary,-0.22,-78.5125,Pichincha,1763275.0
458,Pittsburgh,United States,USA,,40.4397,-79.9763,Pennsylvania,1749091.0
459,Brazzaville,Congo (Brazzaville),COG,primary,-4.2694,15.2711,Brazzaville,1733263.0
460,Hyderabad City,Pakistan,PAK,minor,25.3792,68.3683,Sindh,1732693.0
461,Diyarbakır,Turkey,TUR,admin,37.91,40.24,Diyarbakır,1732396.0
462,Indianapolis,United States,USA,admin,39.7771,-86.1458,Indiana,1729849.0
463,Pimpri-Chinchwad,India,IND,,18.6186,73.8037,Mahārāshtra,1727692.0
464,Masqaţ,Oman,OMN,,23.5889,58.4083,Masqaţ,1720000.0
465,Montevideo,Uruguay,URY,primary,-34.8836,-56.1819,Montevideo,1719453.0
466,Shuozhou,China,CHN,minor,39.3317,112.4329,Shanxi,1714857.0
467,Manhattan,United States,USA,,40.7834,-73.9662,New York,1694263.0
468,Cincinnati,United States,USA,,39.1413,-84.506,Ohio,1692702.0
469,Kansas City,United States,USA,,39.1238,-94.5541,Missouri,1689556.0
470,Patna,India,IND,admin,25.594,85.1376,Bihār,1684222.0
471,Tegucigalpa,Honduras,HND,primary,14.1058,-87.2047,Francisco Morazán,1682725.0
472,Kampala,Uganda,UGA,primary,0.3136,32.5811,Kampala,1680600.0
473,Cleveland,United States,USA,,41.4764,-81.6805,Ohio,1680247.0
474,Sanzhou,China,CHN,,30.82,108.4,Chongqing,1680000.0
475,Changshu,China,CHN,,31.656,120.753,Jiangsu,1677050.0
476,Heihe,China,CHN,minor,50.2401,127.521,Heilongjiang,1673899.0
477,Conakry,Guinea,GIN,primary,9.5092,-13.7122,Conakry,1667864.0
478,Ximeicun,China,CHN,,24.9612,118.3849,Fujian,1663542.0
479,Caloocan City,Philippines,PHL,admin,14.65,120.97,Caloocan,1661584.0
480,Masvingo,Zimbabwe,ZWE,admin,-20.0744,30.8328,Masvingo,1638528.0
481,Zhongli,Taiwan,TWN,,24.965,121.2168,Taoyuan,1632616.0
482,Novosibirsk,Russia,RUS,admin,55.05,82.95,Novosibirskaya Oblast’,1625631.0
483,Bilāspur,India,IND,,22.09,82.15,Chhattīsgarh,1625502.0
484,Semarang,Indonesia,IDN,admin,-6.99,110.4225,Jawa Tengah,1621384.0
485,Jingdezhen,China,CHN,minor,29.2917,117.1986,Jiangxi,1618979.0
486,Ludhiāna,India,IND,,30.91,75.85,Punjab,1618879.0
487,Liaoyang,China,CHN,,41.279,123.176,Liaoning,1604580.0
488,Chengtangcun,China,CHN,,35.0833,117.15,Shandong,1603659.0
489,Rājshāhi,Bangladesh,BGD,admin,24.3667,88.6,Rājshāhi,1600000.0
490,Balandougou,Mali,MLI,,13.3558,-9.5517,Kayes,1596882.0
491,Jiangyin,China,CHN,,31.839,120.295,Jiangsu,1595138.0
492,Valencia,Spain,ESP,admin,39.47,-0.3764,Valencia,1595000.0
493,Āgra,India,IND,,27.18,78.02,Uttar Pradesh,1585704.0
494,León de los Aldama,Mexico,MEX,minor,21.1167,-101.6833,Guanajuato,1579803.0
495,Puebla,Mexico,MEX,admin,19.0333,-98.1833,Puebla,1576259.0
496,Columbus,United States,USA,admin,39.9862,-82.9855,Ohio,1572546.0
497,Yopougon,Côte d’Ivoire,CIV,,5.3167,-4.0667,Abidjan,1571065.0
498,Hebi,China,CHN,,35.748,114.297,Henan,1569208.0
499,Shīrāz,Iran,IRN,admin,29.61,52.5425,Fārs,1565572.0
500,Madurai,India,IND,minor,9.9252,78.1198,Tamil Nādu,1561129.0
501,Huzhou,China,CHN,minor,30.8925,120.0875,Zhejiang,1558826.0
502,Tabrīz,Iran,IRN,admin,38.0814,46.3006,Āz̄arbāyjān-e Sharqī,1558693.0
503,Jamshedpur,India,IND,,22.7925,86.1842,Jhārkhand,1558000.0
504,Maracaibo,Venezuela,VEN,admin,10.6333,-71.6333,Zulia,1551539.0
505,Sofia,Bulgaria,BGR,primary,42.7,23.33,Sofia-Grad,1547779.0
506,San José,Costa Rica,CRI,primary,9.9325,-84.08,San José,1543000.0
507,Prayagraj,India,IND,,25.4358,81.8464,Uttar Pradesh,1536218.0
508,Palembang,Indonesia,IDN,admin,-2.9861,104.7556,Sumatera Selatan,1535952.0
509,Kawasaki,Japan,JPN,,35.5167,139.7,Kanagawa,1531646.0
510,Kōbe,Japan,JPN,admin,34.69,135.1956,Hyōgo,1521707.0
511,Jiaxing,China,CHN,minor,30.747,120.756,Zhejiang,1518654.0
512,Kigali,Rwanda,RWA,primary,-1.9439,30.0594,Kigali,1518632.0
513,Zhangjiajie,China,CHN,minor,29.117,110.479,Hunan,1517027.0
514,Baiyin,China,CHN,minor,36.5451,104.1389,Gansu,1512110.0
515,Guiping,China,CHN,minor,23.4,110.0833,Guangxi,1511011.0
516,Lianjiang,China,CHN,,21.7333,110.2833,Guangdong,1509400.0
517,Jianguang,China,CHN,,28.1958,115.7833,Jiangxi,1507402.0
518,Yucheng,China,CHN,minor,30.01,103.0415,Sichuan,1507258.0
519,Xushan,China,CHN,minor,30.1667,121.2333,Zhejiang,1502000.0
520,Panama City,Panama,PAN,primary,8.9833,-79.5167,Panamá,1500189.0
521,Nneyi-Umuleri,Nigeria,NGA,,6.3333,6.8333,Anambra,1500000.0
522,Leizhou,China,CHN,minor,20.9143,110.0967,Guangdong,1494700.0
523,Gwangju,"Korea, South",KOR,admin,35.1653,126.8486,Gwangju,1490092.0
524,Katako-Kombe,Congo (Kinshasa),COD,,-3.4,24.42,Sankuru,1488922.0
525,Recife,Brazil,BRA,admin,-8.05,-34.9,Pernambuco,1488920.0
526,Nāsik,India,IND,,19.9975,73.7898,Mahārāshtra,1486053.0
527,Valencia,Venezuela,VEN,admin,10.1833,-68.0,Carabobo,1484430.0
528,Onitsha,Nigeria,NGA,minor,6.1667,6.7833,Anambra,1483000.0
529,Abu Dhabi,United Arab Emirates,ARE,primary,24.4667,54.3667,Abū Z̧aby,1483000.0
530,Zapopan,Mexico,MEX,minor,20.7167,-103.4,Jalisco,1476491.0
531,Daejeon,"Korea, South",KOR,admin,36.35,127.385,Daejeon,1475221.0
532,Bronx,United States,USA,,40.8501,-73.8662,New York,1472654.0
533,Yekaterinburg,Russia,RUS,admin,56.8356,60.6128,Sverdlovskaya Oblast’,1468833.0
534,Huazhou,China,CHN,minor,32.688,112.087,Henan,1468061.0
535,Jinhua,China,CHN,minor,29.079,119.647,Zhejiang,1463990.0
536,Kyōto,Japan,JPN,admin,35.0117,135.7683,Kyōto,1463723.0
537,Amsterdam,Netherlands,NLD,primary,52.3728,4.8936,Noord-Holland,1459402.0
538,Pizhou,China,CHN,,34.398,117.89,Jiangsu,1458038.0
539,Kismaayo,Somalia,SOM,admin,-0.3581,42.5453,Jubbada Hoose,1458000.0
540,Yangshe,China,CHN,minor,31.8767,120.556,Jiangsu,1447600.0
541,Virginia Beach,United States,USA,,36.7335,-76.0435,Virginia,1443020.0
542,Dakar,Senegal,SEN,primary,14.6928,-17.4467,Dakar,1438725.0
543,Goiânia,Brazil,BRA,admin,-16.6667,-49.25,Goiás,1437237.0
544,Charlotte,United States,USA,,35.2083,-80.8303,North Carolina,1427444.0
545,Rui’an,China,CHN,,27.7833,120.625,Zhejiang,1424667.0
546,Muscat,Oman,OMN,primary,23.6139,58.5922,Masqaţ,1421409.0
547,Kharkiv,Ukraine,UKR,admin,49.9925,36.2311,Kharkivska Oblast,1421125.0
548,Wenling,China,CHN,,28.3667,121.3667,Zhejiang,1416199.0
549,Gaozhou,China,CHN,minor,21.9244,110.8422,Guangdong,1414100.0
550,Farīdābād,India,IND,,28.4211,77.3078,Haryāna,1414050.0
551,Medina,Saudi Arabia,SAU,admin,24.47,39.61,Al Madīnah al Munawwarah,1411599.0
552,Khulna,Bangladesh,BGD,admin,22.8167,89.55,Khulna,1400689.0
553,Ulaanbaatar,Mongolia,MNG,primary,47.9203,106.9172,Ulaanbaatar,1396288.0
554,Fuqing,China,CHN,minor,25.7167,119.3833,Fujian,1390487.0
555,Kayseri,Turkey,TUR,admin,38.7225,35.4875,Kayseri,1389680.0
556,Tel Aviv-Yafo,Israel,ISR,admin,32.08,34.78,Tel Aviv,1388400.0
557,Wuzhong,China,CHN,minor,37.9978,106.1986,Ningxia,1382713.0
558,Pingdu,China,CHN,,36.7769,119.9884,Shandong,1378900.0
559,Sangereng,Indonesia,IDN,,-6.2889,106.7181,Jawa Barat,1378466.0
560,Yangquan,China,CHN,minor,37.8571,113.5804,Shanxi,1368502.0
561,Samsun,Turkey,TUR,admin,41.2903,36.3336,Samsun,1368488.0
562,Yutan,China,CHN,minor,28.278,112.552,Hunan,1368117.0
563,Copenhagen,Denmark,DNK,primary,55.6761,12.5683,Hovedstaden,1366301.0
564,Helsinki,Finland,FIN,primary,60.1708,24.9375,Uusimaa,1360075.0
565,Prague,Czechia,CZE,primary,50.0875,14.4214,Praha,1357326.0
566,Milan,Italy,ITA,admin,45.4669,9.19,Lombardy,1354196.0
567,Auckland,New Zealand,NZL,admin,-36.8406,174.74,Auckland,1346091.0
568,Santiago,Dominican Republic,DOM,admin,19.4572,-70.6889,Cibao Norte,1343423.0
569,Chizhou,China,CHN,minor,30.6654,117.4916,Anhui,1342764.0
570,Makassar,Indonesia,IDN,admin,-5.1619,119.4362,Sulawesi Selatan,1338663.0
571,Liangshi,China,CHN,,27.26,111.7442,Hunan,1335900.0
572,Porto Alegre,Brazil,BRA,admin,-30.0331,-51.23,Rio Grande do Sul,1332570.0
573,Huangshan,China,CHN,minor,29.7149,118.3376,Anhui,1330565.0
574,Barranquilla,Colombia,COL,admin,10.9833,-74.8019,Atlántico,1326588.0
575,Al Başrah,Iraq,IRQ,admin,30.515,47.81,Al Başrah,1326564.0
576,Benxi,China,CHN,,41.4868,123.685,Liaoning,1326018.0
577,Saitama,Japan,JPN,admin,35.8614,139.6456,Saitama,1325843.0
578,Guarulhos,Brazil,BRA,,-23.4628,-46.5328,São Paulo,1324781.0
579,Juárez,Mexico,MEX,minor,31.745,-106.485,Chihuahua,1321004.0
580,Mandalay,Burma,MMR,admin,21.9831,96.0844,Mandalay,1319452.0
581,Xintai,China,CHN,,35.909,117.768,Shandong,1315942.0
582,Wusong,China,CHN,minor,30.9333,117.7667,Anhui,1311726.0
583,Calgary,Canada,CAN,,51.05,-114.0667,Alberta,1306784.0
584,Meerut,India,IND,,28.98,77.71,Uttar Pradesh,1305429.0
585,Yushu,China,CHN,minor,44.826,126.55,Jilin,1304436.0
586,Belém,Brazil,BRA,admin,-1.4558,-48.5039,Pará,1303389.0
587,Kuaidamao,China,CHN,minor,41.7283,125.9397,Jilin,1302778.0
588,Huazhou,China,CHN,,21.664,110.6396,Guangdong,1302100.0
589,Baishan,China,CHN,minor,41.944,126.4147,Jilin,1296127.0
590,Adelaide,Australia,AUS,admin,-34.9275,138.6,South Australia,1295714.0
591,Haicheng,China,CHN,minor,40.8824,122.6852,Liaoning,1293877.0
592,Milwaukee,United States,USA,,43.0642,-87.9675,Wisconsin,1290940.0
593,Providence,United States,USA,admin,41.823,-71.4187,Rhode Island,1290271.0
594,Jacksonville,United States,USA,,30.3322,-81.6749,Florida,1288298.0
595,Yicheng,China,CHN,minor,31.36,119.815,Jiangsu,1285785.0
596,Cacuaco,Angola,AGO,,-8.8053,13.2444,Luanda,1279488.0
597,Porto,Portugal,PRT,admin,41.1621,-8.622,Porto,1278210.0
598,Rosario,Argentina,ARG,minor,-32.9575,-60.6394,Santa Fe,1276000.0
599,Canagatan,Philippines,PHL,,18.0,121.8,Cagayan,1273219.0
600,Soweto,South Africa,ZAF,,-26.2678,27.8585,Gauteng,1271628.0
601,Bagam,Indonesia,IDN,,1.13,104.0531,Kepulauan Riau,1269820.0
602,Jabalpur,India,IND,,23.1667,79.9333,Madhya Pradesh,1267564.0
603,Rucheng,China,CHN,minor,32.246,120.591,Jiangsu,1267066.0
604,Huaiyin,China,CHN,,33.5819,119.028,Jiangsu,1264000.0
605,Dublin,Ireland,IRL,primary,53.35,-6.2603,Dublin,1263219.0
606,Kazan,Russia,RUS,admin,55.7964,49.1089,Tatarstan,1259173.0
607,Dayan,China,CHN,,26.8552,100.2259,Yunnan,1253878.0
608,Shaoyang,China,CHN,minor,32.912,119.8526,Jiangsu,1253548.0
609,Balıkesir,Turkey,TUR,admin,39.6333,27.8833,Balıkesir,1250610.0
610,Comayagüela,Honduras,HND,,14.098,-87.21,Francisco Morazán,1250000.0
611,Laiwu,China,CHN,,36.1833,117.6667,Shandong,1248636.0
612,Sharjah,United Arab Emirates,ARE,admin,25.3575,55.3908,Ash Shāriqah,1247749.0
613,Jingling,China,CHN,,30.664,113.167,Hubei,1247400.0
614,Kalyān,India,IND,,19.2502,73.1602,Mahārāshtra,1246381.0
615,Nizhniy Novgorod,Russia,RUS,admin,56.3269,44.0075,Nizhegorodskaya Oblast’,1244254.0
616,Yongcheng,China,CHN,,33.9299,116.45,Henan,1240382.0
617,Sumedang,Indonesia,IDN,,-6.84,107.9208,Jawa Barat,1240000.0
618,Cần Thơ,Vietnam,VNM,admin,10.0333,105.7833,Cần Thơ,1237300.0
619,Brussels,Belgium,BEL,primary,50.8467,4.3525,Brussels-Capital Region,1235192.0
620,Suwon,"Korea, South",KOR,admin,37.2667,127.0167,Gyeonggi,1234300.0
621,Yiwu,China,CHN,minor,29.3069,120.0753,Zhejiang,1234015.0
622,Beidao,China,CHN,minor,34.602,105.918,Gansu,1225000.0
623,Vasai-Virar,India,IND,,19.3607,72.7956,Mahārāshtra,1221233.0
624,Xiangshui,China,CHN,,26.5964,104.8314,Guizhou,1221000.0
625,Dadukou,China,CHN,minor,26.5824,101.7184,Sichuan,1214121.0
626,Campinas,Brazil,BRA,,-22.9058,-47.0608,São Paulo,1213792.0
627,Lingcheng,China,CHN,,22.7,110.35,Guangxi,1211637.0
628,Shuangyashan,China,CHN,minor,46.6762,131.1416,Heilongjiang,1208803.0
629,Mombasa,Kenya,KEN,admin,-4.05,39.6667,Mombasa,1208333.0
630,Najafgarh,India,IND,,28.6092,76.9798,Delhi,1203180.0
631,Xinyu,China,CHN,minor,27.8186,114.9167,Jiangxi,1202499.0
632,Qom,Iran,IRN,admin,34.64,50.8764,Qom,1201158.0
633,Hargeysa,Somalia,SOM,admin,9.5631,44.0675,Woqooyi Galbeed,1200000.0
634,Baidoa,Somalia,SOM,admin,3.1167,43.65,Bay,1200000.0
635,Zhangye,China,CHN,minor,38.9248,100.4499,Gansu,1199515.0
636,Vārānasi,India,IND,,25.3189,83.0128,Uttar Pradesh,1198491.0
637,Hiroshima,Japan,JPN,admin,34.3914,132.4519,Hiroshima,1198021.0
638,Chiang Mai,Thailand,THA,admin,18.7953,98.9986,Chiang Mai,1198000.0
639,Belgrade,Serbia,SRB,primary,44.82,20.46,Beograd,1197714.0
640,Maiduguri,Nigeria,NGA,admin,11.8333,13.15,Borno,1197497.0
641,Chelyabinsk,Russia,RUS,admin,55.1547,61.3758,Chelyabinskaya Oblast’,1196680.0
642,Batam Centre,Indonesia,IDN,,1.13,104.0531,Kepulauan Riau,1196396.0
643,Rongcheng,China,CHN,,26.218,104.103,Yunnan,1189813.0
644,Mbandaka,Congo (Kinshasa),COD,admin,0.0478,18.2558,Équateur,1187837.0
645,Doha,Qatar,QAT,primary,25.2867,51.5333,Ad Dawḩah,1186023.0
646,Ahvāz,Iran,IRN,admin,31.3047,48.6783,Khūzestān,1184788.0
647,Shymkent,Kazakhstan,KAZ,admin,42.3167,69.5958,Shymkent,1184113.0
648,Tripoli,Libya,LBY,primary,32.8872,13.1914,Ţarābulus,1183000.0
649,Srīnagar,India,IND,admin,34.09,74.79,Jammu and Kashmīr,1180570.0
650,Nashville,United States,USA,admin,36.1715,-86.7842,Tennessee,1177657.0
651,Liaoyuan,China,CHN,minor,42.888,125.1447,Jilin,1176239.0
652,Aurangābād,India,IND,,19.88,75.32,Mahārāshtra,1175116.0
653,Cilacap,Indonesia,IDN,minor,-7.7167,109.017,Jawa Tengah,1174964.0
654,Salt Lake City,United States,USA,admin,40.7776,-111.9311,Utah,1173879.0
655,Omsk,Russia,RUS,admin,54.9833,73.3667,Omskaya Oblast’,1172070.0
656,Pikine,Senegal,SEN,,14.75,-17.4,Dakar,1170791.0
657,Samara,Russia,RUS,admin,53.2028,50.1408,Samarskaya Oblast’,1169719.0
658,Guankou,China,CHN,minor,28.1637,113.6433,Hunan,1168056.0
659,Bandar Lampung,Indonesia,IDN,admin,-5.45,105.2667,Lampung,1166761.0
660,Raleigh,United States,USA,admin,35.8324,-78.6429,North Carolina,1163152.0
661,Lianyuan,China,CHN,minor,27.692,111.664,Hunan,1162928.0
662,Rongcheng,China,CHN,minor,29.8402,112.9048,Hubei,1162770.0
663,Dhanbād,India,IND,,23.7998,86.4305,Jhārkhand,1162472.0
664,Nay Pyi Taw,Burma,MMR,primary,19.7475,96.115,Nay Pyi Taw,1160242.0
665,Aba,Nigeria,NGA,minor,5.1167,7.3667,Abia,1160000.0
666,Kaiyuan,China,CHN,minor,36.0193,113.86,Henan,1160000.0
667,Zhuji,China,CHN,minor,29.7167,120.2333,Zhejiang,1157938.0
668,Yingtan,China,CHN,,28.2721,117.0395,Jiangxi,1154223.0
669,Edmonton,Canada,CAN,admin,53.5344,-113.4903,Alberta,1151635.0
670,Leiyang,China,CHN,minor,26.4223,112.8598,Hunan,1151554.0
671,Ulsan,"Korea, South",KOR,admin,35.55,129.3167,Ulsan,1150116.0
672,Yichun,China,CHN,minor,47.728,128.841,Heilongjiang,1148126.0
673,Benin City,Nigeria,NGA,admin,6.3333,5.6222,Edo,1147188.0
674,Bujumbura,Burundi,BDI,primary,-3.3833,29.3667,Bujumbura Mairie,1143202.0
675,Guyuan,China,CHN,,36.01,106.257,Ningxia,1142142.0
676,Xiantao,China,CHN,,30.328,113.443,Hubei,1140100.0
677,Rostov,Russia,RUS,admin,47.2225,39.71,Rostovskaya Oblast’,1137704.0
678,Maputo,Mozambique,MOZ,primary,-25.9667,32.5833,Maputo,1133200.0
679,Bukavu,Congo (Kinshasa),COD,admin,-2.5,28.8667,Sud-Kivu,1133000.0
680,Amritsar,India,IND,,31.64,74.86,Punjab,1132383.0
681,Shagamu,Nigeria,NGA,minor,6.8333,3.65,Ogun,1132270.0
682,Yingchuan,China,CHN,minor,34.1511,113.4733,Henan,1131896.0
683,Alīgarh,India,IND,,27.88,78.08,Uttar Pradesh,1131160.0
684,Santo Domingo,Dominican Republic,DOM,primary,18.4667,-69.95,Ozama,1128678.0
685,Bogor,Indonesia,IDN,,-6.5966,106.7972,Jawa Barat,1127408.0
686,Bishkek,Kyrgyzstan,KGZ,primary,42.8747,74.6122,Bishkek,1120827.0
687,Tbilisi,Georgia,GEO,primary,41.7225,44.7925,Tbilisi,1118035.0
688,Guwāhāti,India,IND,,26.1722,91.7458,Assam,1116267.0
689,Ufa,Russia,RUS,admin,54.7261,55.9475,Bashkortostan,1115560.0
690,Fès,Morocco,MAR,admin,34.0433,-5.0033,Fès-Meknès,1112072.0
691,Mwanza,Tanzania,TZA,admin,-2.5167,32.9,Mwanza,1104521.0
692,Biên Hòa,Vietnam,VNM,admin,10.95,106.8167,Đồng Nai,1104000.0
693,Mexicali,Mexico,MEX,admin,32.6633,-115.4678,Baja California,1102342.0
694,Sevilla,Spain,ESP,admin,37.39,-5.99,Andalusia,1100000.0
695,Ikare,Nigeria,NGA,minor,7.5167,5.75,Ondo,1099931.0
696,Dongtai,China,CHN,minor,32.795,120.519,Jiangsu,1098100.0
697,Dingzhou,China,CHN,minor,38.516,114.99,Hebei,1095986.0
698,Xibeijie,China,CHN,minor,39.7334,98.4943,Gansu,1095947.0
699,Tamale,Ghana,GHA,admin,9.4075,-0.8533,Northern,1095808.0
700,Yuyao,China,CHN,,30.05,121.15,Zhejiang,1095000.0
